                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    121,                0.51491,                0.26535,                0.84454,                0.99821,                0.99927,                0.99477,                0.91279,                0.50694,                0.19356,                0.82327,              0.0041095,              0.0041095,              0.0041095
                    122,                0.51491,                0.26547,                0.84749,                0.99822,                0.99927,                0.99477,                0.91288,                0.50691,                0.19316,                0.82336,                0.00406,                0.00406,                0.00406
                    123,                0.51537,                0.26527,                0.84548,                0.99822,                0.99927,                0.99477,                0.91323,                0.50706,                0.19357,                0.82335,              0.0040105,              0.0040105,              0.0040105
                    124,                0.50803,                0.26065,                0.84556,                0.99823,                0.99927,                0.99477,                0.91285,                0.50734,                 0.1934,                0.82345,               0.003961,               0.003961,               0.003961
                    125,                0.50894,                0.26177,                 0.8447,                0.99822,                0.99927,                0.99477,                0.91337,                0.50731,                0.19321,                0.82346,              0.0039115,              0.0039115,              0.0039115
                    126,                0.51233,                0.26457,                0.84356,                0.99822,                0.99927,                0.99477,                0.91303,                0.50762,                 0.1936,                0.82355,               0.003862,               0.003862,               0.003862
                    127,                0.50892,                0.26214,                 0.8429,                0.99822,                0.99927,                0.99477,                 0.9128,                0.50769,                0.19341,                0.82355,              0.0038125,              0.0038125,              0.0038125
                    128,                0.51419,                0.26371,                0.84642,                 0.9983,                0.99927,                0.99477,                0.91319,                0.50786,                0.19357,                0.82354,               0.003763,               0.003763,               0.003763
                    129,                0.50869,                  0.264,                  0.844,                0.99829,                0.99927,                0.99477,                0.91328,                0.50781,                0.19388,                 0.8236,              0.0037135,              0.0037135,              0.0037135
                    130,                0.50849,                0.26197,                0.84476,                 0.9983,                0.99927,                0.99477,                0.91381,                0.50796,                0.19372,                0.82368,               0.003664,               0.003664,               0.003664
                    131,                0.50763,                0.26134,                0.84389,                0.99832,                0.99927,                0.99477,                0.91357,                0.50807,                0.19389,                 0.8237,              0.0036145,              0.0036145,              0.0036145
                    132,                0.50439,                0.26199,                0.84248,                0.99831,                0.99927,                0.99477,                0.91359,                0.50798,                0.19355,                0.82371,               0.003565,               0.003565,               0.003565
                    133,                0.50613,                0.25944,                0.84243,                0.99831,                0.99927,                0.99477,                0.91402,                0.50817,                0.19343,                0.82377,              0.0035155,              0.0035155,              0.0035155
                    134,                0.50399,                0.25801,                0.84201,                0.99833,                0.99927,                0.99477,                0.91414,                0.50837,                0.19329,                0.82379,               0.003466,               0.003466,               0.003466
                    135,                0.50039,                0.25706,                0.84134,                0.99832,                0.99927,                0.99477,                0.91405,                0.50846,                0.19285,                0.82384,              0.0034165,              0.0034165,              0.0034165
                    136,                0.50286,                0.25686,                0.84148,                0.99833,                0.99927,                0.99477,                0.91322,                0.50865,                0.19253,                0.82387,               0.003367,               0.003367,               0.003367
                    137,                0.50015,                0.24957,                0.84039,                0.99833,                0.99927,                0.99477,                0.91397,                0.50851,                0.19272,                0.82375,               0.003367,               0.003367,               0.003367
                    138,                 0.5088,                0.25458,                0.84418,                0.99834,                0.99927,                0.99477,                0.91376,                0.50855,                0.19285,                0.82372,               0.003268,               0.003268,               0.003268
                    139,                0.50949,                 0.2573,                0.84323,                0.99834,                0.99927,                0.99477,                0.91459,                0.50873,                0.19229,                0.82372,              0.0032185,              0.0032185,              0.0032185
                    140,                0.50709,                0.25609,                0.84294,                0.99833,                0.99927,                0.99477,                0.91392,                0.50887,                0.19256,                0.82372,               0.003169,               0.003169,               0.003169
                    141,                0.50336,                0.25437,                  0.842,                0.99833,                0.99927,                0.99477,                0.91365,                0.50893,                0.19258,                0.82371,              0.0031195,              0.0031195,              0.0031195
                    142,                0.50371,                0.25385,                0.84418,                0.99834,                0.99927,                0.99477,                0.91335,                0.50908,                0.19233,                0.82377,                0.00307,                0.00307,                0.00307
                    143,                0.50849,                0.25491,                0.84273,                0.99832,                0.99927,                0.99477,                0.91372,                0.50923,                0.19242,                0.82373,              0.0030205,              0.0030205,              0.0030205
                    144,                 0.5043,                0.25445,                0.84377,                0.99832,                0.99927,                0.99477,                0.91366,                0.50911,                0.19214,                0.82372,               0.002971,               0.002971,               0.002971
                    145,                0.50258,                0.25302,                0.84123,                0.99834,                0.99927,                0.99477,                0.91272,                0.50906,                0.19194,                0.82374,              0.0029215,              0.0029215,              0.0029215
                    146,                0.50127,                0.25122,                0.84291,                0.99832,                0.99927,                0.99477,                0.91319,                0.50908,                0.19206,                0.82373,               0.002872,               0.002872,               0.002872
                    147,                0.50285,                0.25497,                0.84202,                0.99832,                0.99927,                0.99477,                0.91321,                0.50918,                0.19178,                0.82376,              0.0028225,              0.0028225,              0.0028225
                    148,                0.50257,                0.25314,                0.84334,                 0.9983,                0.99927,                0.99477,                0.91337,                0.50933,                0.19178,                0.82384,               0.002773,               0.002773,               0.002773
                    149,                0.49545,                0.24968,                0.84135,                0.99831,                0.99927,                0.99477,                0.91318,                0.50972,                0.19195,                0.82384,              0.0027235,              0.0027235,              0.0027235
                    150,                0.49887,                 0.2504,                0.83967,                0.99833,                0.99927,                0.99477,                0.91303,                0.50967,                0.19174,                0.82382,               0.002674,               0.002674,               0.002674
                    151,                0.49621,                0.24911,                0.84036,                0.99833,                0.99927,                0.99477,                0.91333,                0.50986,                0.19164,                0.82385,              0.0026245,              0.0026245,              0.0026245
                    152,                0.49397,                0.24733,                0.83882,                0.99833,                0.99927,                0.99477,                 0.9126,                0.50962,                0.19144,                 0.8239,               0.002575,               0.002575,               0.002575
                    153,                0.49138,                0.24659,                0.83926,                0.99839,                0.99927,                0.99477,                0.91293,                0.50974,                0.19168,                0.82387,              0.0025255,              0.0025255,              0.0025255
                    154,                0.49183,                0.24683,                0.83848,                0.99841,                0.99927,                0.99477,                0.91336,                0.50995,                0.19194,                 0.8239,               0.002476,               0.002476,               0.002476
                    155,                0.49326,                0.24584,                0.84001,                0.99839,                0.99927,                0.99477,                0.91335,                0.51004,                0.19184,                0.82401,              0.0024265,              0.0024265,              0.0024265
                    156,                0.48846,                0.24457,                0.83692,                 0.9984,                0.99927,                0.99477,                0.91346,                0.51008,                 0.1916,                  0.824,               0.002377,               0.002377,               0.002377
