                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    126,                0.42003,                0.25804,                0.82222,                0.98717,                0.97356,                0.98897,                0.79187,                0.76068,                0.30501,                0.94215,               0.003862,               0.003862,               0.003862
                    127,                0.41687,                0.25857,                0.82303,                 0.9891,                0.97263,                0.98907,                0.78802,                0.75929,                0.30728,                0.94462,              0.0038125,              0.0038125,              0.0038125
                    128,                0.41376,                 0.2527,                0.82229,                0.98913,                0.96665,                0.98816,                0.78949,                0.75109,                0.30663,                0.94146,               0.003763,               0.003763,               0.003763
                    129,                0.41184,                0.25337,                0.82202,                0.98913,                0.97272,                0.98817,                0.79513,                0.74837,                0.30567,                0.94083,              0.0037135,              0.0037135,              0.0037135
                    130,                0.41534,                0.25668,                0.82494,                0.98934,                0.97361,                0.98877,                0.79525,                0.74844,                 0.3046,                0.93599,               0.003664,               0.003664,               0.003664
                    131,                0.41199,                0.25224,                0.82186,                0.98948,                0.97318,                0.98822,                0.79558,                0.74702,                0.30167,                0.93784,              0.0036145,              0.0036145,              0.0036145
                    132,                0.40741,                0.25095,                 0.8193,                0.98771,                0.97375,                0.98913,                0.79369,                0.75343,                0.30352,                0.94426,               0.003565,               0.003565,               0.003565
                    133,                0.40666,                0.25143,                0.82187,                0.98786,                0.97368,                0.98834,                0.79149,                0.75885,                0.30483,                0.94812,              0.0035155,              0.0035155,              0.0035155
                    134,                0.40306,                0.24856,                0.81944,                0.98735,                0.97369,                0.98837,                0.79038,                0.75632,                0.30357,                0.94612,               0.003466,               0.003466,               0.003466
                    135,                0.40089,                0.25132,                0.82151,                0.98496,                0.97417,                0.98835,                  0.797,                0.75475,                0.29991,                0.94337,              0.0034165,              0.0034165,              0.0034165
                    136,                0.40252,                0.25226,                0.82064,                0.98478,                0.97224,                0.98808,                0.79483,                0.75423,                0.30365,                 0.9404,               0.003367,               0.003367,               0.003367
                    137,                0.40471,                0.25115,                0.82518,                0.98599,                0.97041,                0.98808,                0.79287,                0.75568,                0.31176,                0.94095,              0.0033175,              0.0033175,              0.0033175
                    138,                0.39746,                0.24886,                0.81825,                0.98735,                0.97214,                0.98829,                0.79772,                0.75957,                0.30837,                0.94243,               0.003268,               0.003268,               0.003268
                    139,                0.39975,                0.24752,                0.82132,                0.98564,                0.97345,                0.98839,                0.79161,                0.76209,                0.30367,                0.94489,              0.0032185,              0.0032185,              0.0032185
                    140,                0.39518,                0.24273,                 0.8194,                 0.9894,                0.96914,                0.98915,                0.79226,                0.76122,                0.30439,                0.94985,               0.003169,               0.003169,               0.003169
                    141,                0.39689,                0.24566,                0.81987,                0.98996,                0.97262,                0.98941,                 0.7951,                0.76016,                0.29872,                0.94781,              0.0031195,              0.0031195,              0.0031195
                    142,                0.38899,                0.24089,                0.81585,                0.98921,                0.97415,                 0.9895,                0.79622,                   0.76,                0.29666,                0.95125,                0.00307,                0.00307,                0.00307
                    143,                0.38573,                0.24135,                0.81419,                0.98944,                0.97351,                0.98831,                0.79721,                0.75804,                0.29823,                0.94975,              0.0030205,              0.0030205,              0.0030205
